id,genre,track_name,artist_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,sqenergy
6d9IiDcFxtFVIvt9pCqyGH,romance,Sparks Fly,Taylor Swift,0.0396,0.605,260933,0.787,1.42e-06,5,0.163,-3.002,1,0.0308,114.987,4,0.374,0.6193690000000001
0Yi128S6QgQDnAKg5A0OZw,romance,To Be With You,Mr. Big,0.245,0.696,208067,0.419,0.0,4,0.0785,-7.289,1,0.0419,83.653,4,0.487,0.175561
36482hNESSwELpr9sS3NbE,romance,A Little Party Never Killed Nobody (All We Got),Various Artists,0.00959,0.761,241307,0.619,3.18e-06,5,0.0896,-5.741,0,0.175,129.998,4,0.516,0.383161
5Yh8llWGzOQiBgrkOkj7vr,romance,Lovesong,Adele,0.693,0.689,316240,0.369,0.00234,0,0.111,-9.407,0,0.0279,116.885,4,0.362,0.136161
1JO1xLtVc8mWhIoE3YaCL0,romance,Happy Together,The Turtles,0.55,0.584,176293,0.367,1.38e-05,6,0.0818,-9.638,0,0.0328,120.175,4,0.588,0.134689
0SPGL2j5OrG1L7YvP6tT6X,romance,I Would,One Direction,0.00768,0.72,202200,0.711,0.0,4,0.243,-5.962,1,0.0508,126.452,4,0.596,0.505521
3SktMqZmo3M9zbB7oKMIF7,romance,Gravity,John Mayer,0.731,0.753,245827,0.326,0.00131,7,0.24,-9.883,1,0.0342,123.799,3,0.237,0.10627600000000001
0rFZaQ4crlGAzuCjWCQ2xu,romance,Body Party,Ciara,0.0143,0.577,234040,0.576,0.0,2,0.602,-6.299,1,0.0563,133.973,4,0.12,0.33177599999999996
0cITLOYn1Sv4q27zZPqlNK,romance,Red,Taylor Swift,0.0773,0.602,220827,0.896,8.87e-05,1,0.091,-4.267,0,0.0437,124.978,4,0.641,0.8028160000000001
6xtXdS8ALTfK0g9hOG1PSX,romance,Are You Gonna Kiss Me Or Not,Thompson Square,0.039,0.485,184920,0.701,0.0,8,0.0977,-3.807,1,0.0288,151.948,4,0.613,0.4914009999999999
3EuoUivJpZ3sArzWT6XfPn,romance,Please Don't Leave Me,P!nk,0.00999,0.591,232400,0.842,0.0,6,0.325,-4.507,1,0.0369,138.022,4,0.769,0.7089639999999999
3wvfuyGNtR7ySfRkhtXtO9,romance,Heaven,Bryan Adams,0.0492,0.394,243693,0.398,0.0,9,0.115,-13.874,0,0.0262,69.979,4,0.357,0.15840400000000002
78XgmmZycJ2HSSbHRYdlxy,romance,Dreaming Of You,Selena,0.346,0.615,314533,0.448,6.35e-05,0,0.0606,-10.82,0,0.0297,82.883,4,0.232,0.20070400000000002
0JlPOiJFrlFnC5QHcLPyPV,romance,Lovebug,Jonas Brothers,0.126,0.597,220693,0.499,0.0,4,0.214,-6.216,1,0.0581,79.071,4,0.521,0.249001
4bVuIlGQBMWS7vIhcx8Ae4,romance,What Hurts The Most,Rascal Flatts,0.0088,0.537,214107,0.674,0.0,5,0.265,-5.134,0,0.0277,136.002,4,0.33,0.45427600000000007
4RmlnSQ0AzH7SMFDJU2wIv,romance,Have I Told You Lately - Unplugged Version,Rod Stewart,0.777,0.461,242867,0.393,1.16e-06,10,0.139,-10.635,1,0.032,134.472,4,0.268,0.154449
31er9IGsfFbwqy1pH4aiTP,romance,I Have Nothing,Whitney Houston,0.576,0.541,289160,0.401,0.0,0,0.164,-10.499,1,0.0365,152.943,3,0.24,0.16080100000000003
0pJfsPQesJyCnR5XWZyvj9,romance,This,Ed Sheeran,0.95,0.588,195840,0.0929,0.00539,11,0.128,-14.301,1,0.0443,152.139,4,0.502,0.00863041
76N7FdzCI9OsiUnzJVLY2m,romance,Rumour Has It,Adele,0.637,0.618,221427,0.753,0.0,7,0.0905,-5.05,0,0.0451,120.041,4,0.557,0.567009
0KMGxYKeUzK9wc5DZCt3HT,romance,If You Leave Me Now,Chicago,0.0197,0.434,235373,0.563,0.000824,11,0.128,-6.784,1,0.0268,104.183,4,0.275,0.31696899999999995
1lSBvNN5KpRC0OfzEJjY7L,romance,You Are The Sunshine Of My Life,Stevie Wonder,0.802,0.522,178027,0.481,4.37e-05,11,0.169,-13.782,1,0.0769,132.08,4,0.679,0.23136099999999998
1Bx0zEdVjkFlV27iKaePug,romance,Man Down,Rihanna,0.0436,0.47,267000,0.904,0.0,0,0.0491,-4.024,0,0.177,155.788,4,0.557,0.817216
20S0KRq4z2v2Utym0C246s,romance,"Gone, Gone, Gone",Phillip Phillips,0.129,0.664,209693,0.642,0.0,6,0.114,-5.961,1,0.038,118.002,4,0.501,0.41216400000000003
0O45fw2L5vsWpdsOdXwNAR,romance,SexyBack (feat. Timbaland),Justin Timberlake,0.0584,0.967,242733,0.583,0.0,7,0.0519,-5.562,0,0.0789,117.0,4,0.964,0.33988899999999994
3MxJGBnYaP4yQYUv90HLqZ,romance,Moments,One Direction,0.0283,0.474,262640,0.739,0.0,2,0.299,-4.937,1,0.0451,149.894,4,0.253,0.546121
7lWF2mVr1KKbVnaT2nSlPo,romance,Fall For You,Secondhand Serenade,0.19,0.387,185600,0.442,0.0,0,0.0788,-7.086,1,0.0352,169.481,4,0.382,0.195364
4kaBnHk9bo1x9NlxU4Q2hG,romance,Three Times A Lady - Single Version,Commodores,0.853,0.35,216400,0.0989,0.0027,8,0.165,-20.039,1,0.0307,153.607,3,0.194,0.00978121
0SxFyA4FqmEQqZVuAlg8lf,romance,The First Time Ever I Saw Your Face,Roberta Flack,0.731,0.311,260666,0.0264,0.00205,0,0.156,-21.644,1,0.037,120.653,4,0.139,0.0006969599999999999
1m2INxep6LfNa25OEg5jZl,romance,Open Arms,Journey,0.635,0.311,198667,0.257,0.0,2,0.162,-9.779,1,0.031,75.336,4,0.138,0.066049
0xEIhF83JaaXLG0RPUViHJ,romance,You'll Be In My Heart,Phil Collins,0.0644,0.569,258400,0.739,3.84e-06,8,0.0922,-6.54,1,0.03,96.652,4,0.653,0.546121
5pDRIxiUZ9Sz9XKKFfKSsJ,romance,Get Here,Various Artists,0.608,0.367,272987,0.33,0.0,10,0.139,-9.983,1,0.0311,106.976,4,0.215,0.10890000000000001
1pLdjo3lOBbMaoR4ZpybFH,romance,Promise,Ciara,0.409,0.697,267413,0.629,3.8e-06,9,0.0819,-5.757,1,0.0425,123.279,4,0.439,0.395641
53968oKecrFxkErocab2Al,romance,November Rain,Guns N' Roses,0.0165,0.197,537507,0.629,0.279,11,0.125,-9.291,1,0.03,79.495,4,0.221,0.395641
69QIVIjPMnI1ABLBqh9P1b,romance,Twisted,Keith Sweat,0.393,0.615,260667,0.514,0.0,11,0.248,-9.759,1,0.0466,175.849,4,0.822,0.264196
51l8jiqsGYCiKUJBLXJvA9,romance,Stay With You,John Legend,0.57,0.693,228973,0.343,5.3e-06,9,0.0973,-12.586,1,0.0629,124.401,4,0.198,0.11764900000000002
3gCDFNnyBoPP5rkBAn8EAR,romance,Give Your Heart a Break,Demi Lovato,0.23,0.651,205347,0.695,0.0,6,0.144,-3.218,1,0.0487,123.008,4,0.569,0.4830249999999999
4F1IIOYL3CDtpAm6Jre2nc,romance,The Time Is Now (Made Famous by John Cena & The Trademarc),Wrestling Heroes,0.0167,0.565,194267,0.863,0.0,2,0.306,-6.798,1,0.0807,174.531,4,0.232,0.744769
2dwhMQsFeHr2S787WxqAqW,romance,You Sang To Me,Marc Anthony,0.0103,0.578,347107,0.894,2.66e-06,10,0.216,-5.42,1,0.0296,165.98,4,0.741,0.7992360000000001
62WlC9unRXGdRIULjishS0,romance,It's All Coming Back to Me Now,Céline Dion,0.752,0.429,456333,0.487,0.0,0,0.0972,-7.074,1,0.0348,89.835,4,0.286,0.237169
3YJlTDtUXu1sGh8lunblkG,romance,Only Girl (In The World),Rihanna,0.0524,0.768,235853,0.738,3.01e-05,11,0.0561,-3.017,0,0.0406,125.928,4,0.685,0.544644
5zsYl9Nl4kQmPSjwscVASJ,romance,Heart Attack,One Direction,0.0135,0.43,176067,0.824,0.0,9,0.109,-4.781,1,0.0696,99.016,4,0.63,0.6789759999999999
0W29yte3sBxtWB5n40vh2B,sad,Ultraviolence,Lana Del Rey,0.322,0.238,251480,0.515,7.61e-06,0,0.114,-7.115,1,0.0332,109.647,4,0.0937,0.265225
6Gfmj0HbpvxTdW0sdlzTDU,sad,My Wish,Rascal Flatts,0.0307,0.548,248280,0.769,5.53e-06,4,0.0867,-4.853,1,0.0312,135.712,4,0.388,0.591361
7DDRPKLKFIvDbNSQmnz19Y,sad,Transatlanticism,Death Cab for Cutie,0.395,0.439,475093,0.469,0.573,9,0.183,-9.283,1,0.0311,127.44,4,0.193,0.21996099999999996
3ibKnFDaa3GhpPGlOUj7ff,sad,Let Me Love You,Mario,0.235,0.656,256733,0.578,0.0,7,0.118,-8.97,0,0.0922,94.514,4,0.556,0.33408399999999994
46qPfZshPjoitCKdKVD6k7,sad,Same Mistakes,One Direction,0.00455,0.374,218707,0.659,0.0,8,0.242,-5.472,1,0.0281,179.961,4,0.168,0.43428100000000003
7p7lNE4QGhtR3p4DokE0qP,sad,For the Love of a Daughter,Demi Lovato,0.118,0.576,240093,0.687,0.0,11,0.0979,-4.147,0,0.0379,115.015,4,0.195,0.4719690000000001
46XMysg4VurmyAQ28tshqz,sad,The Mess I Made,Parachute,0.0153,0.405,231453,0.591,0.0,6,0.199,-5.129,1,0.0339,165.377,4,0.173,0.34928099999999995
02eD9ymfJOJOhM97HYp5R9,sad,The House That Built Me,Miranda Lambert,0.578,0.525,236627,0.3,8.3e-06,5,0.116,-8.005,1,0.0286,80.993,4,0.206,0.09
1UqhkbzB1kuFwt2iy4h29Q,sad,Cough Syrup,Young the Giant,0.0343,0.534,249520,0.721,6.24e-06,11,0.115,-7.307,0,0.0417,128.978,3,0.225,0.519841
0IDfr6PUiQnp5JBJxk5lKw,sad,Shouldn't Come Back,Demi Lovato,0.785,0.524,229693,0.352,0.0,7,0.228,-4.139,1,0.0295,111.725,4,0.394,0.12390399999999999
3yAv8odZcXu8yzKxYgeagf,sad,45,Shinedown,0.0022,0.446,250093,0.657,0.0,7,0.189,-4.494,1,0.0262,152.132,3,0.215,0.43164900000000006
2lFTzUnuGaWlWHJQokjRyb,sad,Blue Jeans,Lana Del Rey,0.418,0.558,209440,0.837,0.0,3,0.0821,-4.405,1,0.0633,117.963,4,0.488,0.700569
5bxythiVpxTD2nHZMmD8m1,sad,I've Given Up on You,Real Friends,0.563,0.526,164000,0.377,0.0,5,0.0799,-9.762,1,0.0253,143.984,4,0.313,0.142129
09ZGF6mwJVzw5jxqbtT53E,sad,Hope There's Someone,Antony and the Johnsons,0.979,0.294,261200,0.184,0.0115,6,0.143,-10.421,1,0.0405,141.245,1,0.0812,0.033856
0Om9WAB5RS09L80DyOfTNa,sad,Tim McGraw,Taylor Swift,0.575,0.58,232107,0.491,0.0,0,0.121,-6.462,1,0.0251,76.009,4,0.425,0.241081
1pFkMEeCMtZuuId6AUhMK6,sad,Laura,Bat For Lashes,0.917,0.404,267053,0.158,0.0,7,0.092,-10.265,1,0.0366,96.666,4,0.0656,0.024964
2GDWfM3NQoD0UeCwI1qbvh,sad,Miserable At Best,Mayday Parade,0.568,0.499,316920,0.361,0.0,2,0.0991,-10.771,1,0.0299,134.894,4,0.422,0.130321
72po8JKu6e1hLtQ7kGJPg3,sad,Wish You Were Here,Avril Lavigne,0.0268,0.46,225680,0.866,0.0,1,0.19,-3.864,0,0.0559,165.956,4,0.345,0.749956
4zXOUCBRI3DcPboKXZeFu5,sad,Kiss It Better,He Is We,0.812,0.664,245787,0.335,0.0,6,0.104,-7.336,1,0.0281,144.967,4,0.237,0.11222500000000002
4ekUwwCPIKT1ef5GllLSk1,sad,Last Kiss,Pearl Jam,0.336,0.618,196667,0.741,0.0,7,0.103,-5.18,1,0.0277,112.029,4,0.722,0.549081
0mqTcM8kuu2IYPotMt7AzS,sad,Make You Feel My Love,Adele,0.907,0.559,212040,0.172,0.000383,10,0.105,-10.636,1,0.0291,77.025,4,0.0955,0.029583999999999996
0OYcEfskah1egYHjYRvbg1,sad,Shadow of the Day,Linkin Park,0.00479,0.534,290360,0.393,0.0107,11,0.107,-7.813,1,0.0292,110.007,4,0.0641,0.154449
6iWwfN1euztxZi1OK38HbU,sad,"Flightless Bird, American Mouth",Iron & Wine,0.795,0.359,242226,0.391,0.0708,3,0.163,-8.034,1,0.026,154.66,3,0.19,0.15288100000000002
4T3Ux4sdaP15QZnRVqHVZJ,sad,Little House,Various Artists,0.797,0.393,208360,0.219,4.95e-06,9,0.119,-7.141,1,0.0297,149.97,4,0.325,0.047961
6GH9BAxbNjCmBVTh8wUxkb,sad,Fireworks,You Me At Six,0.124,0.48,260467,0.582,0.000763,6,0.0876,-5.169,1,0.0254,79.986,4,0.219,0.33872399999999997
5WKx4oCpUB1Qglmcgf6D60,sad,Crown of Love,Arcade Fire,0.0653,0.323,282333,0.66,5.81e-05,3,0.279,-6.468,1,0.0272,103.359,1,0.262,0.43560000000000004
4k7x3QKrc3h3U0Viqk0uop,sad,Rosyln,Various Artists,0.971,0.329,289560,0.277,0.024,10,0.0971,-13.111,0,0.0302,159.719,3,0.121,0.07672900000000002
3Y1JP1ulhlpgCqRzMQhVJr,sad,Shine On,James Blunt,0.371,0.363,266533,0.355,7.43e-05,7,0.0814,-9.877,1,0.0457,180.364,4,0.19,0.126025
43e6WC2I0U1UeuK0cZzUvO,sad,Never Saw It Coming,Tigers Jaw,0.539,0.6,157280,0.5,0.000389,11,0.0817,-6.706,0,0.0261,109.988,4,0.391,0.25
6BZUm60m3ebmwJFAxWRmhY,sad,Dead Hearts,Stars,0.7,0.384,211307,0.375,0.000428,3,0.0846,-9.266,1,0.028,77.325,4,0.289,0.140625
4bPkBHKLKd9WHizsvM2zV3,sad,Warning Sign,Coldplay,0.0942,0.532,331133,0.433,0.0121,3,0.142,-9.423,1,0.0278,140.666,4,0.0395,0.187489
10fddGyyeUquZZ2uPTjD7P,sad,Better Than Me,Hinder,0.205,0.449,223533,0.682,0.0,2,0.175,-5.295,0,0.029,139.924,4,0.254,0.4651240000000001
7eM88DF4yL4hpNnB6oJLnD,sad,Catch Me,Demi Lovato,0.491,0.289,190000,0.292,0.0,4,0.255,-11.991,1,0.048,185.425,4,0.491,0.08526399999999999
4RAOI1etsgbh5NP3T5R8rN,sad,I Don't Love You,My Chemical Romance,0.00837,0.289,238680,0.796,2.61e-05,0,0.202,-4.22,1,0.0494,169.835,4,0.33,0.6336160000000001
0N9WhEz6DiBDvBxa6uJCTY,sad,Eet,Regina Spektor,0.57,0.665,230867,0.446,0.000669,1,0.082,-11.884,1,0.0439,141.94,4,0.172,0.198916
4hIqZEgvWw9Pn3kucNtq2T,sad,Over You,Miranda Lambert,0.535,0.566,253373,0.507,0.00619,6,0.107,-6.973,1,0.0279,158.119,4,0.141,0.257049
34gCuhDGsG4bRPIf9bb02f,sad,Thinking out Loud,Ed Sheeran,0.474,0.781,281560,0.445,0.0,2,0.184,-6.061,1,0.0295,78.998,4,0.591,0.198025
0LEsGGRUrZZhLPFoxeioHr,sad,Sleepin In,The Postal Service,0.234,0.715,261253,0.635,0.000542,0,0.157,-6.345,1,0.0384,128.997,4,0.679,0.403225
3JvKfv6T31zO0ini8iNItO,sad,Another Love,Tom Odell,0.695,0.445,244360,0.537,1.65e-05,4,0.0944,-8.532,0,0.04,122.769,4,0.131,0.28836900000000004
4XMP3zVxrnr58T0tjIHvpR,sad,All Too Well,Taylor Swift,0.0382,0.602,327893,0.609,0.0002,0,0.127,-7.803,1,0.0243,93.06,4,0.337,0.37088099999999996
0h8ox6T2skSh3eJb0QxrEl,sad,Goodbye,Secondhand Serenade,0.168,0.491,326733,0.664,0.0,3,0.093,-7.305,1,0.029,137.987,4,0.302,0.44089600000000007
1CbPLR6Xjo2nc0Pf13N0RS,sad,Pink Moon,Nick Drake,0.85,0.655,123173,0.255,0.122,3,0.136,-15.543,1,0.0429,82.569,4,0.446,0.065025
3lBRNqXjPp2j3JMTCXDTNO,sad,Best Thing I Never Had,Beyoncé,0.143,0.546,253747,0.649,1.55e-05,6,0.0894,-4.056,1,0.0324,99.05,4,0.298,0.42120100000000005
2DFRFqWNahKtFD112H2iEZ,sad,Do You Realize??,The Flaming Lips,0.006,0.464,213173,0.797,0.000304,0,0.392,-5.244,1,0.0333,129.964,4,0.547,0.635209
5GC1ckEp94qBG4fQ8sCfHV,sad,My Immortal - Band Version,Evanescence,0.754,0.323,273360,0.331,1.16e-05,9,0.0865,-7.861,1,0.0315,150.243,4,0.0771,0.109561
5RbjZdW8vLZQJpRAZwNIdX,sad,Superman (It's Not Easy),Smallville: The Talon Mix,0.322,0.518,221173,0.474,0.0,0,0.1,-8.34,1,0.0287,106.512,4,0.164,0.224676
453spNn4mGdYErYt3rGhSX,sad,Kettering,The Antlers,0.974,0.324,311240,0.163,0.844,9,0.0892,-13.909,0,0.0416,139.814,4,0.0852,0.026569000000000002
4QVOTT9CM2ftSLwnYGNDjd,sad,Stan,Eminem,0.0375,0.781,404427,0.74,2.27e-06,6,0.449,-5.065,0,0.208,80.056,4,0.527,0.5476
3VqOi6yIx3eB8BkQaVWBeA,sad,No Distance Left to Run,Blur,0.722,0.408,208267,0.208,0.0285,7,0.108,-14.751,1,0.0342,148.715,3,0.109,0.043264
0xzDbdFFnPz9CiQ0YZMq4K,sad,I Will Remember You - Live,Sarah McLachlan,0.47,0.449,213467,0.487,0.000129,9,0.691,-9.967,1,0.031,76.487,4,0.389,0.237169
7zMcNqs55Mxer82bvZFkpg,sad,Teardrops On My Guitar - Radio Single Remix,Taylor Swift,0.288,0.621,203040,0.417,0.0,10,0.119,-6.941,1,0.0231,99.953,4,0.289,0.173889
48s4feNgV243gbAGTTBIrc,sad,Don't You Remember,Adele,0.214,0.643,243200,0.4,0.0,3,0.0866,-5.712,1,0.0304,115.023,4,0.226,0.16000000000000003
0H6fDB7YaMZe1rXCmATx9l,sad,Can't Be Friends,Trey Songz,0.0643,0.451,220373,0.588,0.0,11,0.171,-7.973,0,0.2,171.849,4,0.332,0.34574399999999994
3n9mzjgAzjyKawvbHzciXF,sad,The Last Time,Taylor Swift,0.035,0.505,298293,0.443,3.15e-06,2,0.0921,-7.039,1,0.0276,94.069,4,0.123,0.196249
4o2iDZT9GRbYZrm4Iie93Y,sad,In Case,Demi Lovato,0.887,0.386,214667,0.285,0.0,8,0.225,-9.174,1,0.0584,171.395,4,0.59,0.08122499999999999
6m5jURnwGHY1pVw0sJqBBq,sad,"Sorry, Blame It On Me",Akon,0.251,0.709,295720,0.65,2.32e-05,7,0.0731,-7.371,1,0.273,176.141,4,0.543,0.42250000000000004
3SZLtkoHoECHHuOnNkNCuS,sad,All of the Stars,Various Artists,0.0102,0.436,234987,0.562,0.000278,11,0.198,-6.106,1,0.0278,150.066,4,0.24,0.31584400000000007
5K5ZGCme5SkNLsM5EaXgzc,sad,Is There Somebody Who Can Watch You,The 1975,0.923,0.347,174221,0.0311,0.00112,11,0.0661,-19.26,1,0.0513,140.127,4,0.124,0.0009672099999999999
2ACjOtICHXrAlP3ijVMSvb,sad,Unchained Melody,The Righteous Brothers,0.512,0.349,215853,0.326,0.00144,0,0.665,-10.749,1,0.0286,98.888,3,0.297,0.10627600000000001
76UxJExizRC0q3cAyZlRLv,salsa,A La Hora Que Me Llamen Voy,Various Artists,0.615,0.581,270293,0.51,0.0,9,0.287,-12.967,0,0.107,115.274,4,0.945,0.2601
3fZQ34JaZ1DPbB3U9CUnlg,salsa,Dime Si No es Verdad,Marc Anthony,0.629,0.608,245787,0.886,2.67e-06,0,0.0627,-4.327,1,0.038,91.766,4,0.786,0.784996
1rhwP4FUfW7Z7XwHe5Rseo,salsa,"La Musica Es, Mi Vida",Spanish Harlem Orchestra,0.475,0.781,233533,0.856,1.92e-06,11,0.0722,-5.35,0,0.0377,94.012,4,0.96,0.7327359999999999
6i2YA4WM3FqwyO7UX7XWbx,salsa,Zumba,Don Omar,0.00211,0.728,263973,0.9,0.0175,5,0.129,-3.5,1,0.0394,125.0,4,0.838,0.81
0Hg2RUjq6e9eZd0RrgI2pC,salsa,No Hay Chance,Rubén Blades,0.682,0.695,240707,0.633,0.0,5,0.0834,-11.233,0,0.0608,101.294,4,0.873,0.400689
15hAe365clou2Mb6viG7Sv,salsa,Mi Guayabera,Various Artists,0.469,0.639,270467,0.907,1.34e-05,5,0.379,-5.657,1,0.0479,192.077,4,0.647,0.8226490000000001
2lB5wpufOXRXYMWPZh0rds,salsa,Ando por las Nubes,Víctor Manuelle,0.665,0.809,222533,0.753,0.0,7,0.101,-5.575,1,0.0377,107.014,4,0.766,0.567009
22FB6hM6aonuPuVzBQYRcx,salsa,Mi Cucu,La Sonora Dinamita,0.3,0.709,234640,0.865,0.0,7,0.152,-5.063,1,0.0405,104.766,4,0.898,0.748225
3sMknNKJKr6GHIYpcRodyD,salsa,Que Me Des Tu Cariño,Juan Luis Guerra 4.40,0.793,0.792,208333,0.546,0.0,0,0.163,-5.172,1,0.0294,129.814,4,0.866,0.29811600000000005
34NAy7uh3UxDjWSV0HUUrJ,salsa,Mama Guela (Tributo A Tito Rodriguez),Jimmy Sabater,0.554,0.6,214760,0.741,0.000333,5,0.123,-9.653,1,0.0357,114.699,4,0.883,0.549081
2TN7R2liud4O8fyA6q1HCh,salsa,Hablame,Frankie Ruiz,0.362,0.601,264333,0.701,1.02e-06,11,0.0402,-8.308,0,0.0361,97.827,4,0.821,0.4914009999999999
2uUinHqrVJbEHafpFpfi30,salsa,Hazme olvidarla,Various Artists,0.53,0.731,337293,0.693,2.55e-05,0,0.0704,-6.453,1,0.0355,87.829,4,0.808,0.4802489999999999
46uw6KRt87AXEYBkKWivqS,salsa,Se Me Rompe el Alma,Víctor Manuelle,0.323,0.505,297707,0.871,2.87e-05,1,0.0166,-5.342,1,0.0696,94.436,4,0.758,0.758641
0odZdAJaLd4NEyYXb3t1Wc,salsa,Hermano,El Timba,0.549,0.809,294013,0.869,0.845,9,0.157,-7.41,0,0.0539,90.995,4,0.962,0.755161
5xQ6eF5z3gloAUbftgMi0b,salsa,El Todopoderoso,Héctor Lavoe,0.204,0.57,260053,0.74,1.62e-05,9,0.07,-7.61,0,0.0552,110.302,4,0.605,0.5476
6j8DFPgeAp5Eio5DcYtB28,salsa,Busca por Dentro - Radio Version,Grupo Niche,0.0917,0.609,182093,0.832,0.00184,5,0.32,-2.957,0,0.0335,171.744,4,0.828,0.692224
5kmEF72fYT5RQb9U4fU0Dj,salsa,That's Okay,Marc Anthony,0.14,0.603,280000,0.973,4.84e-06,6,0.0482,-3.105,1,0.0633,93.105,4,0.854,0.9467289999999999
5P76C0WkIg1jAM3VcoRswv,salsa,La Negra Tiene Tumbao,Various Artists,0.0381,0.793,255453,0.832,1.96e-05,11,0.113,-4.874,0,0.0524,110.724,4,0.959,0.692224
0krI8nIW8Br6xxHOluh1Jv,salsa,Culebra (feat. Sonora Carruseles),Nino Valentino,0.288,0.717,240507,0.902,0.000469,7,0.183,-3.521,0,0.0622,90.006,4,0.921,0.813604
3bnNDCQbLHvo7xPItA7jeG,salsa,Las Tumbas,Ismael Rivera,0.55,0.43,246813,0.391,0.194,5,0.0633,-15.226,0,0.0454,155.035,4,0.608,0.15288100000000002
761QE44OsBOJZDEEbwGDSH,salsa,La Murga,Various Artists,0.403,0.614,333867,0.725,0.332,9,0.0616,-8.798,0,0.0468,88.649,4,0.846,0.525625
14ZtWHRc05sX1qy4dL89ID,salsa,Casi Te Envidio,Andy Montañez,0.445,0.666,320467,0.712,0.0,7,0.0711,-5.815,1,0.0705,95.658,4,0.891,0.506944
2NCErEiGtG69it3xEnvO4n,salsa,La Chola Caderona,Sonora Carruseles,0.383,0.649,295013,0.903,0.11,5,0.369,-3.625,0,0.033,96.005,4,0.732,0.815409
5JFLXnWbJ0gsLFalPc5vpH,salsa,Lo Grande Que Es Perdonar,Vico C,0.178,0.629,281813,0.842,0.0,9,0.385,-3.183,0,0.231,167.809,4,0.505,0.7089639999999999
20rF17EBJb94gjHzzfX8fJ,salsa,Que Cosa Tiene La Vida,Various Artists,0.19,0.654,269773,0.828,0.0,7,0.122,-8.009,1,0.0768,109.689,4,0.744,0.685584
3i3fYhl23l7exbIj9oAJPN,salsa,Ahora Quien,Marc Anthony,0.218,0.606,305347,0.625,0.0,4,0.0907,-7.063,0,0.0307,130.018,4,0.292,0.390625
7bbX1EEIXCLS0qnZf9NAZc,salsa,Milonga Sentimental,El Gran Combo De Puerto Rico,0.664,0.623,135120,0.613,0.0,8,0.0715,-4.407,1,0.0379,87.128,4,0.965,0.37576899999999996
11gjle8jQshCkxXeWSkLxH,salsa,Pa'l Bailador,Joe Arroyo Y La Verdad,0.535,0.65,272573,0.744,0.000144,8,0.315,-8.571,1,0.0521,101.664,4,0.957,0.553536
1zEYHf3IwnsTl5CihyAbcQ,salsa,Tú y Yo,Toby Love,0.269,0.855,210440,0.679,0.0,11,0.105,-4.323,0,0.0324,124.908,4,0.889,0.4610410000000001
6Ac89NtfMzmvVKRNkvQiQ6,salsa,El Día De Mi Suerte,Willie Colón,0.545,0.609,326880,0.88,0.0,0,0.0554,-4.37,0,0.0534,99.163,4,0.942,0.7744
4IDiFHGCutb8eNZYEBxHOV,salsa,Después de todo,Juan Formell y Los Van Van,0.267,0.679,368720,0.648,7.97e-05,2,0.305,-9.875,0,0.0671,88.353,4,0.547,0.419904
2eyCvWdVwfs6NcCogtklM7,salsa,Mentiras,Víctor Manuelle,0.23,0.535,294693,0.907,1.61e-06,9,0.0746,-3.922,0,0.0595,95.102,4,0.775,0.8226490000000001
7aAE00cW60h1PSUWEt6AWK,salsa,Extraño Tu Amor,Guayacán Orquesta,0.267,0.779,266547,0.723,0.0,4,0.234,-6.843,0,0.0501,166.973,4,0.711,0.522729
15gxMBI9LWF8lpiyUTY0yN,salsa,El Ultimo Beso,Marc Anthony,0.289,0.448,275160,0.647,5.64e-06,7,0.257,-7.283,1,0.0354,161.66,4,0.735,0.418609
1IwIFav8Pfr5oijgcRQ7O9,salsa,Maria Teresa y Danilo,Hansel Y Raul,0.496,0.587,286453,0.692,6.99e-05,9,0.0715,-7.654,0,0.107,161.106,4,0.927,0.47886399999999996
7J6qKsRMoeAbeK3Pyd5jeD,salsa,No Quiero Na' Regala'o,Gilberto Santa Rosa,0.398,0.792,283280,0.848,1.26e-06,9,0.0636,-6.507,0,0.0355,96.319,4,0.913,0.719104
1YwPNemawMgGe6sF4U0FTE,salsa,Suavemente,Elvis Crespo,0.238,0.809,266307,0.883,0.00234,8,0.0625,-2.965,1,0.0689,124.096,4,0.918,0.779689
68GQe5aHfFzpDfSNO68VzB,salsa,No Me Hace Falta - Live Carnegie Version,Víctor Manuelle,0.341,0.567,227240,0.956,2.94e-05,2,0.89,-2.972,1,0.042,96.282,4,0.869,0.913936
22HTExPWv7s5G06AzFFFpE,salsa,Ella Menea,NG2,0.21,0.691,269840,0.911,0.0,9,0.206,-4.746,0,0.0527,100.551,4,0.932,0.829921
6yvcpfy4ZuZqISFCYkYO31,salsa,Tú Me Haces Falta,Eddie Santiago,0.231,0.645,281720,0.794,8.11e-05,2,0.108,-6.321,1,0.0313,162.114,4,0.928,0.6304360000000001
5HUQRpjXwRKcXGqxTaO7ld,salsa,Vamonos Pal Monte,Eddie Palmieri,0.404,0.532,426747,0.783,0.838,7,0.0945,-5.86,0,0.135,110.673,4,0.686,0.613089
3PpStfeGyjH95fmTmOWcS5,salsa,Con la Punta del Pie,Sonora Gloria Matancera,0.401,0.8,217773,0.634,0.00123,10,0.0564,-6.393,1,0.056,109.391,4,0.967,0.40195600000000004
